cmte_id,amndt_ind,rpt_tp,transaction_pgi,image_num,transaction_tp,entity_tp,name,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,other_id,cand_id,tran_id,file_num,memo_cd,memo_text,sub_id
C00194746,N,MY,P2022,202107149451078200,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03312021,1500,C00495846,H2MO02102,5349FA1034CCA3DA251,1525731,,,4071620211320843200
C00410274,N,M7,P2022,202107159451351334,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06222021,1000,C00495846,H2MO02102,8E1A7116A725F0079E3,1526655,,,4072120211321719425
C00040253,N,M7,P2022,202107129451018293,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,06222021,1000,C00395848,H4MO05234,8315BAA13439F1AC012,1524531,,,4071420211320571403
C00081414,N,M7,P2022,202107159451301909,24K,CAN,"SMITH, JASON T",CAPE GIRARDEAU,MO,63702,,,06162021,3000,C00541862,H4MO08162,SB23.9750,1526267,,,4072020211321214622
C00229435,N,MY,P2022,202107159451378106,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06022021,2500,C00541862,H4MO08162,SB23.26660,1526862,,,4072120211321720114
C00107300,N,M7,P2022,202107159451307651,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,06072021,2500,C00359034,H0MO06073,F5FD0A5B5BBCFED0672,1526330,,,4071720211321020557
C00107300,N,M7,G2022,202107159451307647,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,06012021,-1500,C00304758,S0MO00183,7927E7885A2BA9F33BA,1526330,,,4071720211320986473
C00107300,N,M7,G2022,202107159451307647,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,06012021,-2500,C00304758,S0MO00183,391D49E03C86E79BEC1,1526330,,,4071720211320986474
C00164939,N,MY,G2022,202107159451337612,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,05182021,1000,C00541862,H4MO08162,SB23.27491,1526555,,,4071720211321020808
C00657593,N,MY,P2021,202107139451022497,24K,PAC,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,05132021,1000,C00541862,H4MO08162,SB23.-2147479127,1524677,,,4071420211320572761
C00164145,N,M7,P2022,202107129451020242,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06152021,5000,C00495846,H2MO02102,9B42319D767F7BB4D8E,1524569,,,4071420211320571195
C00164145,N,M7,P2022,202107129451020246,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,06152021,2500,C00395848,H4MO05234,6AF48EC74760E072C4C,1524569,,,4071420211320571205
C00384354,N,MY,P2022,202107139451045700,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06152021,1500,C00541862,H4MO08162,SB23.26818,1524912,,,4071520211320704052
C00208322,N,Q2,G2022,202107159451587761,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06292021,1000,C00541862,H4MO08162,SB23.13493,1527580,,,4072120211321722503
C00392464,N,M7,P2022,202107159451588979,24K,COM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06212021,1000,C00495846,H2MO02102,EXPB49808,1527587,,,4072120211321726283
C00012328,N,M7,P2022,202107139451020628,24K,CCM,GRAVES FOR CONGRESS,WASHINGTON,DC,200033302,,,06092021,1000,C00359034,H0MO06073,BE43ABAC5E3864DEA9D8,1524603,,,4071420211320571655
C00501643,N,Q2,G2022,202107159451095440,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06282021,2000,C00541862,H4MO08162,B87293A15BD0943AEBCD,1525960,,,4081020211325562637
C00501643,N,Q2,P2022,202107159451095440,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06282021,2000,C00541862,H4MO08162,B1095CFCA0D0841D49CA,1525960,,,4081020211325562638
C00030718,N,M8,P2022,202108209466402860,24K,ORG,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641122551,,,07212021,2000,C00395848,H4MO05234,B840FC5A8EA924465BC3,1535758,,,4082520211343870126
C00484592,A,M7,P2022,202108209466437586,24K,CCM,"HARTZLER, VICKY J",HARRISONVILLE,MO,64701,,,06282021,1000,C00464602,S2MO00593,SB23.7022,1535808,,,4082520211343868108
C00748582,N,M8,P2024,202108199466359591,24A,ORG,BLUE WAVE COMMUNICATIONS LLC,CHICAGO,IL,60622,,,07292021,714,S8MO00160,S8MO00160,SE.140840,1535599,,,4082120211329868192
C00748582,N,M8,P2024,202108199466359593,24A,ORG,RAW STORY MEDIA,WASHINGTON,DC,20009,,,07292021,357,S8MO00160,S8MO00160,SE.140820,1535599,,,4082120211329868195
C00107235,N,M8,G2022,202108209466513014,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,07072021,2000,C00495846,H2MO02102,C61ABEA8FC2C51C26F6,1536034,,,4082520211343870161
C00107235,N,M8,P2022,202108209466513014,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,07072021,5000,C00495846,H2MO02102,FC562C4A3F61A6D7483,1536034,,,4082520211343870162
C00107235,N,M8,P2022,202108209466513019,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,07072021,2500,C00395848,H4MO05234,2D0AAC8E80D4B240FA1,1536034,,,4082520211343870176
C00107235,N,M8,P2022,202108209466513015,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,,,07072021,2500,C00458679,H8MO09153,3F1C6EE187C5AF8569B,1536034,,,4082520211343870166
C00332395,N,M8,P2022,202108209466487396,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,07162021,-1500,C00304758,S0MO00183,84397950,1535984,,VOIDED CHECK,4082320211343720717
C00010470,N,M9,P2022,202109179466707353,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,08182021,2500,C00395848,H4MO05234,B792699,1538407,,,4091820211371093302
C00064766,N,YE,P2022,202201319475592887,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,12152021,2500,C00541862,H4MO08162,B807510,1562478,,,4020920221406088194
C00343137,N,YE,P2022,202201319475593588,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,10112021,1000,C00495846,H2MO02102,11122868,1562480,,,4020920221406088046
C00432252,N,M8,P2022,202108209466360910,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,07272021,1500,C00458679,H8MO09153,46443750,1535626,,CONTRIBUTION,4082120211329885638
C00432252,N,M8,P2022,202108209466360906,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,07222021,2500,C00395848,H4MO05234,46404132,1535626,,CONTRIBUTION,4082120211329885628
C00432252,N,M8,P2022,202108209466360899,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,07072021,1000,C00495846,H2MO02102,46363712,1535626,,CONTRIBUTION,4082120211329885604
C00432252,N,M8,P2022,202108209466360900,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,07072021,2500,C00458679,H8MO09153,46364442,1535626,,CONTRIBUTION,4082120211329885607
C00469023,N,M8,P2022,202108199466349865,24K,CCM,VICKY HARTZLER FOR SENATE,HARRISONVILLE,MO,647010531,,,07302021,25,C00464602,S2MO00593,BDC0C37E1A6B740CCBDF,1535441,,,4082120211329881005
C00064766,A,M7,P2022,202109179466712010,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06172021,5000,C00495846,H2MO02102,B789441,1538496,,,4091920211371113319
C00064766,A,M7,P2022,202109179466712019,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06172021,1000,C00541862,H4MO08162,B789442,1538496,,,4091920211371113347
C00307249,N,M8,P2022,202108209466446931,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64112,,,07122021,1000,C00395848,H4MO05234,84514502,1535899,,CONTRIBUTION: EMANUEL CLEAVER (D-5TH MO),4082320211343717648
C00447565,A,MY,P2022,202108239466556225,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,,,03302021,2000,C00495846,H2MO02102,B5EDCEF21609F49F88CF,1536152,,,4082520211343868928
C00447565,A,MY,P2022,202108239466556225,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,,,06292021,2000,C00495846,H2MO02102,BEB919BD9FFFD4B78AF0,1536152,,,4082520211343868929
C00126763,N,M8,P2022,202108209466448168,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,07082021,2500,C00495846,H2MO02102,ED1726D56544AEF6044,1535913,,,4082320211343719562
C00522094,N,M8,P2022,202108209466446524,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,652054002,,,07292021,-1500,C00304758,S0MO00183,A10675CFC76F34125B0C,1535894,,,4082320211343630625
C00005249,N,M8,P2022,202108209466532077,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,07292021,1500,C00541862,H4MO08162,18546205,1536058,,,4082320211343719851
C00005249,N,M8,P2022,202108209466532068,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,07152021,2500,C00541862,H4MO08162,18526065,1536058,,,4082320211343719822
C00444539,N,M10,P2022,202110089467208653,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,09032021,1000,C00359034,H0MO06073,SB23.5933,1541312,,,4100920211373536546
C00374447,N,M8,P2022,202108209466400904,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,07262021,2500,C00359034,H0MO06073,500089753,1535742,,,4082320211343714466
C00177972,N,M8,P2022,202108209466402010,24K,COM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,07282021,1000,C00395848,H4MO05234,EXPB1988,1535749,,,4082320211343716322
C00236489,N,M8,P2022,202108209466449454,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,07222021,2500,C00359034,H0MO06073,4D8A343022BAEF79C09,1535923,,,4082320211343716918
C00206136,N,M9,P2022,202109149466670782,24K,CCM,JASON SMITH FOR CONGRESS,WASHINGTON,DC,200034034,,,08312021,3000,C00541862,H4MO08162,B1BC9544B76CA448D8F3,1537828,,,4091520211370801113
C00142299,A,M7,P2022,202108209466392419,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,06302021,1000,C00359034,H0MO06073,18536020,1535698,,2022 PRIMARY,4082320211343714446
C00142299,A,M7,P2022,202108209466392413,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,06112021,1000,C00359034,H0MO06073,18535990,1535698,,2022 PRIMARY,4082320211343714427
C00633248,A,M7,P2022,202108209466550407,24K,CCM,CORI BUSH FOR CONGRESS,SAINT LOUIS,MO,631212911,,,06222021,1000,C00638767,H8MO01143,VNV4WA2AJ08,1536072,,,4082320211343714038
C00326439,N,M8,P2022,202108199466352125,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,07162021,2000,C00458679,H8MO09153,BC628BEBF418D4EDF97E,1535490,,,4082120211329881209
C00326439,N,M8,P2022,202108199466352126,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,07162021,2000,C00541862,H4MO08162,B33D66CD8F3214715B0A,1535490,,,4082120211329881211
C00147173,A,M7,P2022,202108199466352554,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,06082021,2500,C00359034,H0MO06073,46217194,1535495,,,4082120211329884626
C00130773,N,M8,P2022,202108199466352692,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,07142021,5000,C00458679,H8MO09153,84375114,1535498,,,4082120211329884677
C00130773,N,M8,P2022,202108199466352700,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,07222021,5000,C00541862,H4MO08162,84400054,1535498,,,4082120211329884701
C00121368,N,M8,P2022,202108199466352829,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,07282021,2500,C00359034,H0MO06073,D105764,1535499,,,4082120211329884582
C00040659,N,M8,P2022,202108209466361384,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,07202021,1000,C00495846,H2MO02102,461FCEB630EE663BFAB,1535633,,,4082120211329885934
C00097568,N,M8,P2022,202108209466362002,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,07192021,2500,C00359034,H0MO06073,84383466,1535635,,CONTRIBUTION,4082120211329885518
C00193631,N,M9,P2022,202109169466702919,24K,CCM,CLEAVER FOR CONGRESS,JEFFERSON CITY,MO,651013881,,,08102021,1000,C00395848,H4MO05234,BFACB0C7A79D9404C9DA,1538322,,,4091720211371026295
C00193631,N,M9,P2022,202109169466702923,24K,CCM,JASON SMITH FOR CONGRESS,SIKESTON,MO,638015046,,,08052021,250,C00541862,H4MO08162,B9CD00BF809AB4F1BBDF,1538322,,,4091720211371026307
C00237065,N,M10,P2022,202110119467221881,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,09212021,2500,C00359034,H0MO06073,16016850,1541494,,,4101320211373655440
C00448696,N,M8,P2024,202108209466453753,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,,,07212021,3,S8MO00160,S8MO00160,E161640A492E243F383D,1535952,,,4082320211343712034
C00448696,N,M8,P2024,202108209466453757,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,,,07282021,81,S8MO00160,S8MO00160,ED46D50CF135441D9987,1535952,,,4082320211343712041
C00448696,N,M8,P2024,202108209466453746,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,,,07072021,38,S8MO00160,S8MO00160,E4B9F0CA8A6FA4615818,1535952,,,4082320211343712020
C00012880,A,M9,P2022,202109289467145478,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,08312021,500,C00458679,H8MO09153,84566957,1539872,,,4093020211372208816
C00290866,N,MY,P,202108060300384636,24K,,JOSH HAWLEY FOR SENATE,CHESTERFIELD,MO,63005,,,03312021,2900,C00652727,S8MO00160,SB09292146365,1539913,,,2093020211372217081
C00290866,N,MY,P,202108060300384636,24K,,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,06242021,1000,C00359034,H0MO06073,SB09292146366,1539913,,,2093020211372217082
C00104802,N,M9,P2022,202109209466763934,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,08032021,2500,C00495846,H2MO02102,B340275AE913A46DBB6E,1538751,,,4092220211371639606
C00142711,N,M9,G2022,202109209466765206,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,08022021,1000,C00495846,H2MO02102,C4B54F74AEB291FEF41,1538753,,,4092120211371242121
C00034405,N,M9,P2022,202109209466769376,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,08262021,2500,C00359034,H0MO06073,285BD5F7887AD22EF96,1538778,,,4092220211371639300
C00432252,N,M9,P2022,202109209466788040,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,08232021,1500,C00395848,H4MO05234,46554133,1538947,,CONTRIBUTION,4092320211371924328
C00326439,N,M9,P2022,202109209466866627,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,08312021,-2000,C00541862,H4MO08162,B2B389C3D97D24C469F3,1539155,,,4092320211371924709
C00113241,A,M7,P2022,202108269466562202,24K,CCM,GRAVES FOR CONGRESS,WASHINGTON,DC,200033302,,,06282021,2500,C00359034,H0MO06073,B7B48534068BC4EFFB60,1536357,,,4082820211370099167
C00113241,A,M7,P2022,202108269466562196,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,200030276,,,06282021,2500,C00495846,H2MO02102,B8525B3F30BD443B4A73,1536357,,,4082820211370099151
C00430413,N,Q3,G2022,202110069467200407,24K,PAC,AMERICAN CONCRETE PUMPING ASSOCIATION PAC - PUMPPAC,LEWIS CENTER,OH,43035,,,09202021,1000,C00359034,H0MO06073,SB23.5068,1540895,,,4100720211373464740
C00113811,N,M10,P2022,202110069467201045,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,,,09292021,1000,C00541862,H4MO08162,B2F2810F5188246C0804,1540936,,,4100720211373464936
C00540054,N,M9,P2022,202109199466733208,24K,CCM,VICKY HARTZLER FOR SENATE,HARRISONVILLE,MO,64701,,,08092021,5000,C00464602,S2MO00593,SB23.6672,1538648,,,4092120211371234038
C00540054,N,M9,G2022,202109199466733208,24K,CCM,VICKY HARTZLER FOR SENATE,HARRISONVILLE,MO,64701,,,08092021,5000,C00464602,S2MO00593,SB23.6675,1538648,,,4092120211371234039
C00100404,N,M10,P2020,202110049467159235,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,09242021,1000,C00495846,H2MO02102,14549361,1540470,,,4100520211372343420
C00161414,N,M10,P2022,202110049467164038,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,09272021,1000,C00541862,H4MO08162,B003298S000001L23,1540569,,,4100620211372387820
C00491589,A,MY,P,202110079467202695,24K,CAN,"LUETKEMEYER, W BLAINE",ST ELIZABETH,MO,65075,,,04132021,1500,C00458679,H8MO09153,SB23.4183,1541036,,,4100920211373535002
C00109017,N,M9,P2022,202109209466839008,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,08032021,2500,C00495846,H2MO02102,18391648,1539041,,,4092320211371924419
C00431312,N,M9,P2022,202109209466771228,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,08302021,1000,C00395848,H4MO05234,96456EACA8A092663A3,1538790,,,4092320211371924095
C00003590,N,M9,P2022,202109209466816234,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641122551,,,08112021,5000,C00395848,H4MO05234,B60E4643C75BD4CFFB3D,1538996,,,4092320211371923259
C00461129,N,M10,P2022,202110079467203711,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,09222021,4000,C00458679,H8MO09153,11112707,1541133,,,4100820211373501135
C00461129,N,M10,P2022,202110079467203710,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,09222021,2000,C00541862,H4MO08162,11112694,1541133,,,4100820211373501131
C00078451,N,M8,P2022,202108189466317434,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,07262021,1000,C00395848,H4MO05234,84409743,1535092,,,4081920211329241245
C00004994,N,M8,P2022,202108189466319176,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,07202021,1500,C00395848,H4MO05234,10989445,1535122,,CAMPAIGN CONTRIBUTION,4081920211329241474
C00068692,N,M9,P2022,202109209466817140,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,08052021,2500,C00359034,H0MO06073,B632E28098AFB448080C,1539009,,,4092320211371924369
C00193631,N,M8,P2022,202108189466323757,24K,CCM,JASON SMITH FOR CONGRESS,SIKESTON,MO,638015046,,,07222021,-250,C00541862,H4MO08162,BDD1D9554EA05423EB7C,1535197,,,4081920211329247579
C00659474,A,MY,G2022,202110059467188734,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,01082021,500,C00359034,H0MO06073,SB23.4281,1540671,,,4100720211373452021
C00346353,N,M9,P2022,202109209466891814,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,08192021,5000,C00359034,H0MO06073,SB23.55525,1539221,,,4092320211371920389
C00341701,N,Q3,G2022,202110059467167530,24K,PAC,NATIONAL AGRICULTURAL AVIATION ASSOCIATION AG-AV PAC,ALEXANDRIA,AA,22314,,,07162021,1000,C00359034,H0MO06073,SB23.10042,1540639,,,4100620211372400171
C00369660,A,MY,P2022,202109159466680922,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06092021,1000,C00495846,H2MO02102,D562628,1538009,,,4091720211371020282
C00689091,N,M9,P2022,202109209466784121,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,,,08012021,-2500,C00495846,H2MO02102,B17B14190A7AC423697F,1538866,,,4092320211371920841
C00144766,N,M9,P2022,202109209466784592,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,,,08052021,1500,C00541862,H4MO08162,B2C8139EEB2EF4903B67,1538875,,,4092120211371243330
C00004879,A,M4,P2022,202110069467200214,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641512663,,,03232021,1000,C00359034,H0MO06073,BEB7446BCBC044AB6A17,1540872,,,4100820211373500288
C00404194,A,MY,P2022,202110019467154276,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,20003,,,05262021,2000,C00495846,H2MO02102,B788534,1540201,,,4100320211372305302
C00404194,A,MY,P2022,202110019467154278,24K,CCM,CLEAVER FOR CONGRESS,WASHINGTON,DC,20003,,,06182021,1000,C00395848,H4MO05234,B789480,1540201,,,4100320211372305307
C00004275,N,M9,P2022,202109159466685196,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,08192021,2500,C00458679,H8MO09153,B2FC04E845CF149D681C,1538124,,,4091620211370857370
C00281162,N,M9,P2022,202109159466686890,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,08052021,2500,C00495846,H2MO02102,7C382E49E5C7A15D23A,1538137,,,4091620211370857389
C00008474,N,M9,P2022,202109209466784800,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,20003,,,08192021,2000,C00495846,H2MO02102,B792802,1538878,,,4092320211371920864
C00489336,N,M9,P2022,202109209466787185,24K,CCM,VICKY HARTZLER FOR CONGRESS,HARRISONVILLE,MO,64701,,,08052021,5000,C00464602,S2MO00593,SB23.I11521,1538924,,,4092220211371639412
C00010868,N,M9,P2022,202109209466852281,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,08122021,1000,C00458679,H8MO09153,B7FDE88E7153F474B89E,1539125,,,4092320211371924612
C00034595,N,M9,P2022,202109209466785453,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,,,08062021,5000,C00458679,H8MO09153,AE88203C20FF7509915,1538891,,,4092320211371920916
C00034595,N,M9,P2022,202109209466785454,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,08062021,2000,C00395848,H4MO05234,7D398A78A70A3E00113,1538891,,,4092320211371920920
C00373217,N,M10,P2022,202110129467226177,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,09212021,2500,C00359034,H0MO06073,SB23.11274,1541680,,,4101320211373658429
C00524926,N,Q3,P,202110010300387385,24K,,"SMITH, JASON",CAPE GIRANDEAU,MO,63703,,,09232021,1000,C00541862,H4MO08162,SB10042173853,1540417,,,2100520211372351004
C00448696,N,M9,P2024,202109209466865376,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,,,08042021,6,S8MO00160,S8MO00160,E42209C49D8714D21A43,1539145,,,4092220211371634216
C00448696,N,M9,P2024,202109209466865377,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,,,08102021,24,S8MO00160,S8MO00160,EFF6FE1D9E36748AEAA7,1539145,,,4092220211371634219
C00448696,N,M9,P2024,202109209466865386,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,,,08252021,160,S8MO00160,S8MO00160,EA524B5DE59214DA8A01,1539145,,,4092220211371634236
C00358663,N,M9,P2022,202109209466761777,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,,,08012021,2500,C00541862,H4MO08162,1DC37E4F56267AC7787,1538744,,,4092320211371921236
C00290866,N,YE,P,202202080300396005,24K,,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,09072021,500,C00395848,H4MO05234,SB04062260052,1578468,,,2040620221465398137
C00672733,A,YE,G2020,202202089491611385,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,12312021,-2800,C00495846,H2MO02102,SB23.4963,1567948,,,4021120221407359674
C00580589,A,YE,P2022,202204079495974279,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,10082021,1000,C00541862,H4MO08162,SB23.7204,1579018,,,4040820221465465737
C00654590,A,MY,P2022,202204129496071627,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,,,04222021,1000,C00458679,H8MO09153,DCF_4724,1580865,,,4041420221470792247
C00623512,A,YE,P2022,202203119493767266,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,09272021,2000,C00495846,H2MO02102,SB23.I11832,1573432,,,4031220221460642105
C00114108,A,YE,P2022,202203119493771624,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,07192021,1000,C00495846,H2MO02102,SB23.11857,1573542,,,4031420221460684125
C00114108,A,YE,P2022,202203119493771619,24K,PAC,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,07142021,-5000,C00304758,S0MO00183,SA16.11922,1573542,,,4031420221460672303
C00028860,A,YE,P2022,202203149493775391,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,12152021,2500,C00395848,H4MO05234,SB23.4943,1573790,,,4031520221460737133
C00153445,A,YE,P2022,202204059495944616,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,11292021,2500,C00541862,H4MO08162,SB23.4450,1578269,,,4040720221465425108
C00196089,A,YE,P2022,202204059495939650,24K,CCM,BILLY LONG FOR CONGRESS,SPRINGFIELD,MO,65808,,,07272021,1000,C00460063,S2MO00726,SB23.6308,1577981,,,4040520221465320278
C00011114,A,M7,P2022,202202049491600759,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641411872,,,06212021,2500,C00395848,H4MO05234,500023435,1567556,,,4021720221409035899
C00011114,A,M10,P2022,202202049491602785,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641411872,,,09292021,2500,C00395848,H4MO05234,500023862,1567561,,,4021720221409036705
C00011114,A,YE,G2022,202202049491607123,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641411872,,,12152021,2500,C00395848,H4MO05234,500024272,1567566,,,4021720221409034022
